def,nargs,fun,corefun,id,sym,quoted help,transform
@def,0,solution,SolutionI,44,FinishTimeStep,"""""",
@def,0,solution,SolutionI,45,Cleanup,"""""",
@def,0,solution,SolutionF,0,Frequency,"""""",
@def,1,solution,SolutionF,1,Frequency,"""""",
@def,0,solution,SolutionF,2,Seconds,"""""",
@def,1,solution,SolutionF,3,Seconds,"""""",
@def,0,solution,SolutionF,4,StepSize,"""""",
@def,1,solution,SolutionF,5,StepSize,"""""",
@def,0,solution,SolutionF,6,LoadMult,"""""",
@def,1,solution,SolutionF,7,LoadMult,"""""",
@def,0,solution,SolutionF,8,Convergence,"""""",
@def,1,solution,SolutionF,9,Convergence,"""""",
@def,0,solution,SolutionF,10,PctGrowth,"""""",
@def,1,solution,SolutionF,11,PctGrowth,"""""",
@def,0,solution,SolutionF,12,GenkW,"""""",
@def,1,solution,SolutionF,13,GenkW,"""""",
@def,0,solution,SolutionF,14,GenPF,"""""",
@def,1,solution,SolutionF,15,GenPF,"""""",
@def,0,solution,SolutionF,16,Capkvar,"""""",
@def,1,solution,SolutionF,17,Capkvar,"""""",
@def,0,solution,SolutionF,18,GenMult,"""""",
@def,1,solution,SolutionF,19,GenMult,"""""",
@def,0,solution,SolutionF,20,DblHour,"""""",
@def,1,solution,SolutionF,21,DblHour,"""""",
@def,0,solution,SolutionF,22,StepSizeMin,"""""",
@def,0,solution,SolutionF,23,StepSizeHr,"""""",
@def,0,solution,SolutionS,0,ModeID,"""""",
@def,0,solution,SolutionS,1,LDCurve,"""""",
@def,1,solution,SolutionS,2,LDCurve,"""""",
@def,0,solution,SolutionS,3,DefaultDaily,"""""",
@def,1,solution,SolutionS,4,DefaultDaily,"""""",
@def,0,solution,SolutionS,5,DefaultYearly,"""""",
@def,1,solution,SolutionS,6,DefaultYearly,"""""",
@def,0,solution,SolutionV,0,EventLog,"""""",
@def,0,swtcontrols,SwtControlsI,0,First,"""""",
@def,0,swtcontrols,SwtControlsI,1,Next,"""""",
@def,0,swtcontrols,SwtControlsI,2,Action,"""""",
@def,1,swtcontrols,SwtControlsI,3,Action,"""""",
@def,0,swtcontrols,SwtControlsI,4,IsLocked,"""""",
@def,1,swtcontrols,SwtControlsI,5,IsLocked,"""""",
@def,0,swtcontrols,SwtControlsI,6,SwitchedTerm,"""""",
@def,1,swtcontrols,SwtControlsI,7,SwitchedTerm,"""""",
@def,0,swtcontrols,SwtControlsI,8,Count,"""""",
@def,0,swtcontrols,SwtControlsF,0,Delay,"""""",
@def,1,swtcontrols,SwtControlsF,1,Delay,"""""",
@def,0,swtcontrols,SwtControlsS,0,Name,"""""",
@def,1,swtcontrols,SwtControlsS,1,Name,"""""",
@def,0,swtcontrols,SwtControlsS,2,SwitchedObj,"""""",
@def,1,swtcontrols,SwtControlsS,3,SwitchedObj,"""""",
@def,0,swtcontrols,SwtControlsV,0,AllNames,"""""",
@def,0,topology,TopologyI,0,NumLoops,"""""",
@def,0,topology,TopologyI,1,NumIsolatedBranches,"""""",
@def,0,topology,TopologyI,2,NumIsolatedLoads,"""""",
@def,0,topology,TopologyI,3,First,"""""",
@def,0,topology,TopologyI,4,Next,"""""",
@def,0,topology,TopologyI,5,ActiveBranch,"""""",
@def,0,topology,TopologyI,6,ForwardBranch,"""""",
@def,0,topology,TopologyI,7,BackwardBranch,"""""",
@def,0,topology,TopologyI,8,LoopedBranch,"""""",
@def,0,topology,TopologyI,9,ParallelBranch,"""""",
@def,0,topology,TopologyI,10,FirstLoad,"""""",
@def,0,topology,TopologyI,11,NextLoad,"""""",
@def,0,topology,TopologyI,12,ActiveLevel,"""""",
@def,0,topology,TopologyF,0,Delay,"""""",
@def,1,topology,TopologyF,1,Delay,"""""",
@def,0,topology,TopologyS,0,BranchName,"""""",
@def,1,topology,TopologyS,1,BranchName,"""""",
@def,0,topology,TopologyS,2,BusName,"""""",
@def,1,topology,TopologyS,3,BusName,"""""",
@def,0,topology,TopologyV,0,AllLoopedPairs,"""""",
@def,0,topology,TopologyV,1,AllIsolatedBranches,"""""",
@def,0,topology,TopologyV,2,AllIsolatedLoads,"""""",
@def,0,transformers,TransformersI,0,NumWindings,"""""",
@def,1,transformers,TransformersI,1,NumWindings,"""""",
@def,0,transformers,TransformersI,2,Wdg,"""""",
@def,1,transformers,TransformersI,3,Wdg,"""""",
@def,0,transformers,TransformersI,4,NumTaps,"""""",
@def,1,transformers,TransformersI,5,NumTaps,"""""",
@def,0,transformers,TransformersI,6,IsDelta,"""""",
@def,1,transformers,TransformersI,7,IsDelta,"""""",
@def,0,transformers,TransformersI,8,First,"""""",
@def,0,transformers,TransformersI,9,Next,"""""",
@def,0,transformers,TransformersI,10,Count,"""""",
@def,0,transformers,TransformersF,0,R,"""""",
@def,1,transformers,TransformersF,1,R,"""""",
@def,0,transformers,TransformersF,2,Tap,"""""",
@def,1,transformers,TransformersF,3,Tap,"""""",
@def,0,transformers,TransformersF,4,MinTap,"""""",
@def,1,transformers,TransformersF,5,MinTap,"""""",
@def,0,transformers,TransformersF,6,MaxTap,"""""",
@def,1,transformers,TransformersF,7,MaxTap,"""""",
@def,0,transformers,TransformersF,8,kV,"""""",
@def,1,transformers,TransformersF,9,kV,"""""",
@def,0,transformers,TransformersF,10,kVA,"""""",
@def,1,transformers,TransformersF,11,kVA,"""""",
@def,0,transformers,TransformersF,12,Xneut,"""""",
@def,1,transformers,TransformersF,13,Xneut,"""""",
@def,0,transformers,TransformersF,14,Rneut,"""""",
@def,1,transformers,TransformersF,15,Rneut,"""""",
@def,0,transformers,TransformersF,16,Xhl,"""""",
@def,1,transformers,TransformersF,17,Xhl,"""""",
@def,0,transformers,TransformersF,18,Xht,"""""",
@def,1,transformers,TransformersF,19,Xht,"""""",
@def,0,transformers,TransformersF,20,Xlt,"""""",
@def,1,transformers,TransformersF,21,Xlt,"""""",
@def,0,transformers,TransformersS,0,XfmrCode,"""""",
@def,1,transformers,TransformersS,1,XfmrCode,"""""",
@def,0,transformers,TransformersS,2,Name,"""""",
@def,1,transformers,TransformersS,3,Name,"""""",
@def,0,transformers,TransformersV,0,AllNames,"""""",
@def,0,vsources,VsourcesI,0,Count,"""""",
@def,0,vsources,VsourcesI,1,First,"""""",
@def,0,vsources,VsourcesI,2,Next,"""""",
@def,0,vsources,VsourcesI,3,Phases,"""""",
@def,1,vsources,VsourcesI,4,Phases,"""""",
@def,0,vsources,VsourcesF,0,BasekV,"""""",
@def,1,vsources,VsourcesF,1,BasekV,"""""",
@def,0,vsources,VsourcesF,2,PU,"""""",
@def,1,vsources,VsourcesF,3,PU,"""""",
@def,0,vsources,VsourcesF,4,AngleDeg,"""""",
@def,1,vsources,VsourcesF,5,AngleDeg,"""""",
@def,0,vsources,VsourcesF,6,Frequency,"""""",
@def,1,vsources,VsourcesF,7,Frequency,"""""",
@def,0,vsources,VsourcesS,0,Name,"""""",
@def,1,vsources,VsourcesS,1,Name,"""""",
@def,0,vsources,VsourcesV,0,AllNames,"""""",
@def,0,xycurves,XYCurvesI,0,Count,"""""",
@def,0,xycurves,XYCurvesI,1,First,"""""",
@def,0,xycurves,XYCurvesI,2,Next,"""""",
@def,0,xycurves,XYCurvesI,3,Npts,"""""",
@def,1,xycurves,XYCurvesI,4,Npts,"""""",
@def,0,xycurves,XYCurvesF,0,X,"""""",
@def,1,xycurves,XYCurvesF,1,X,"""""",
@def,0,xycurves,XYCurvesF,2,Y,"""""",
@def,1,xycurves,XYCurvesF,3,Y,"""""",
@def,0,xycurves,XYCurvesF,4,XShift,"""""",
@def,1,xycurves,XYCurvesF,5,XShift,"""""",
@def,0,xycurves,XYCurvesF,6,YShift,"""""",
@def,1,xycurves,XYCurvesF,7,YShift,"""""",
@def,0,xycurves,XYCurvesF,8,XScale,"""""",
@def,1,xycurves,XYCurvesF,9,XScale,"""""",
@def,0,xycurves,XYCurvesF,10,YScale,"""""",
@def,1,xycurves,XYCurvesF,11,YScale,"""""",
@def,0,xycurves,XYCurvesS,0,Name,"""""",
@def,1,xycurves,XYCurvesS,1,Name,"""""",
@def,0,xycurves,XYCurvesV,0,XArray,"""""",
#@def,1,xycurves,XYCurvesV,1,XArray,"""""",
@def,0,xycurves,XYCurvesV,2,YArray,"""""",
#@def,1,xycurves,XYCurvesV,3,YArray,"""""",
