"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus", "LV Undervoltages", "Min LV Voltage", "LV Overvoltage", "Max LV Voltage", "Min LV Bus", "Max LV Bus"
5297, 0, 1.02913, 0, 1.05, 62302, sourcebus, 0, 1.01613, 0, 1.04105, x_69478_1, x_14836
5298, 0, 1.02693, 0, 1.05, 62302, sourcebus, 0, 1.01523, 0, 1.03988, x_69478_1, x_14836
5299, 0, 1.02336, 0, 1.05, 62302, sourcebus, 0, 1.01345, 0, 1.03798, x_69478_1, x_14836
5300, 0, 1.02097, 0, 1.05, 62302, sourcebus, 0, 1.01241, 0, 1.03673, x_39754_1, x_14836
5301, 0, 1.01992, 0, 1.05, 62302, sourcebus, 0, 1.01093, 0, 1.03614, x_39754_1, x_14836
5302, 0, 1.01998, 0, 1.05, 62302, sourcebus, 0, 1.01099, 0, 1.03614, x_39754_1, x_14836
5303, 0, 1.02174, 0, 1.05, 62302, sourcebus, 0, 1.01343, 0, 1.03706, x_39754_1, x_14836
5304, 0, 1.02607, 0, 1.05, 62302, sourcebus, 0, 1.01937, 0, 1.03929, x_39754_1, x_14836
5305, 0, 1.02876, 0, 1.05, 62302, sourcebus, 0, 1.02304, 0, 1.04069, x_69478_1, x_14836
5306, 0, 1.02894, 0, 1.05, 62302, sourcebus, 0, 1.02235, 0, 1.04079, x_69478_1, x_14836
5307, 0, 1.02896, 0, 1.05, 62302, sourcebus, 0, 1.0225, 0, 1.04081, x_69478_1, x_14836
5308, 0, 1.02889, 0, 1.05, 62302, sourcebus, 0, 1.02241, 0, 1.04079, x_69478_1, x_14836
5309, 0, 1.02739, 0, 1.05, 62302, sourcebus, 0, 1.02073, 0, 1.03999, x_69478_1, x_14836
5310, 0, 1.02391, 0, 1.05, 62302, sourcebus, 0, 1.01644, 0, 1.03822, x_39754_1, x_14836
5311, 0, 1.01761, 0, 1.05, 62302, sourcebus, 0, 1.00782, 0, 1.03498, x_39754_1, x_14836
5312, 0, 1.0146, 0, 1.05, 62302, sourcebus, 0, 1.00378, 0, 1.0335, x_39754_1, x_14836
5313, 0, 1.01639, 0, 1.05, 62302, sourcebus, 0, 1.0049, 0, 1.03454, x_6568_1, x_14836
5314, 0, 1.01979, 0, 1.05, 62302, sourcebus, 0, 1.00825, 0, 1.03635, x_6568_1, x_14836
5315, 0, 1.02168, 0, 1.05, 62302, sourcebus, 0, 1.01098, 0, 1.03732, x_69478_1, x_14836
5316, 0, 1.02283, 0, 1.05, 62302, sourcebus, 0, 1.0116, 0, 1.03794, x_69478_1, x_14836
5317, 0, 1.02388, 0, 1.05, 62302, sourcebus, 0, 1.01202, 0, 1.03854, x_69478_1, x_14836
5318, 0, 1.02619, 0, 1.05, 62302, sourcebus, 0, 1.01385, 0, 1.03978, x_6568_1, x_14836
5319, 0, 1.02788, 0, 1.05, 62302, sourcebus, 0, 1.01509, 0, 1.04062, x_69478_1, x_14836
5320, 0, 1.0278, 0, 1.05, 62302, sourcebus, 0, 1.01496, 0, 1.04048, x_69478_1, x_14836
5321, 0, 1.02669, 0, 1.05, 62302, sourcebus, 0, 1.01446, 0, 1.03991, x_69478_1, x_14836
5322, 0, 1.02412, 0, 1.05, 62302, sourcebus, 0, 1.01315, 0, 1.03849, x_69478_1, x_14836
5323, 0, 1.02018, 0, 1.05, 62302, sourcebus, 0, 1.01124, 0, 1.03642, x_69478_1, x_14836
5324, 0, 1.01606, 0, 1.05, 62302, sourcebus, 0, 1.00572, 0, 1.03422, x_39754_1, x_14836
5325, 0, 1.01368, 0, 1.05, 62302, sourcebus, 0, 1.00239, 0, 1.03292, x_39754_1, x_14836
5326, 0, 1.01466, 0, 1.05, 62302, sourcebus, 0, 1.00366, 0, 1.03335, x_39754_1, x_14836
5327, 0, 1.01723, 0, 1.05, 62302, sourcebus, 0, 1.00719, 0, 1.03468, x_39754_1, x_14836
5328, 0, 1.02126, 0, 1.05, 62302, sourcebus, 0, 1.01274, 0, 1.03678, x_39754_1, x_14836
5329, 0, 1.02283, 0, 1.05, 62302, sourcebus, 0, 1.01488, 0, 1.03757, x_39754_1, x_14836
5330, 0, 1.02401, 0, 1.05, 62302, sourcebus, 0, 1.01651, 0, 1.03821, x_39754_1, x_14836
5331, 0, 1.02315, 0, 1.05, 62302, sourcebus, 0, 1.01532, 0, 1.03774, x_39754_1, x_14836
5332, 0, 1.02255, 0, 1.05, 62302, sourcebus, 0, 1.01448, 0, 1.03743, x_39754_1, x_14836
5333, 0, 1.02243, 0, 1.05, 62302, sourcebus, 0, 1.01433, 0, 1.03738, x_39754_1, x_14836
5334, 0, 1.02005, 0, 1.05, 62302, sourcebus, 0, 1.0111, 0, 1.03618, x_39754_1, x_14836
5335, 0, 1.01466, 0, 1.05, 62302, sourcebus, 0, 1.00373, 0, 1.03341, x_39754_1, x_14836
5336, 0, 1.0122, 0, 1.05, 62302, sourcebus, 0, 1.00034, 0, 1.03213, x_39754_1, x_14836
5337, 0, 1.01435, 0, 1.05, 62302, sourcebus, 0, 1.00333, 0, 1.03329, x_39754_1, x_14836
5338, 0, 1.01736, 0, 1.05, 62302, sourcebus, 0, 1.00747, 0, 1.03488, x_39754_1, x_14836
5339, 0, 1.02081, 0, 1.05, 62302, sourcebus, 0, 1.01023, 0, 1.03673, x_69478_1, x_14836
5340, 0, 1.02351, 0, 1.05, 62302, sourcebus, 0, 1.01201, 0, 1.03809, x_69478_1, x_14836
5341, 0, 1.02581, 0, 1.05, 62302, sourcebus, 0, 1.01401, 0, 1.0393, x_69478_1, x_14836
5342, 0, 1.02767, 0, 1.05, 62302, sourcebus, 0, 1.01564, 0, 1.0403, x_69478_1, x_14836
5343, 0, 1.02908, 0, 1.05, 62302, sourcebus, 0, 1.01674, 0, 1.04103, x_69478_1, x_14836
5344, 0, 1.02945, 0, 1.05, 62302, sourcebus, 0, 1.01703, 0, 1.04121, x_69478_1, x_14836
5345, 0, 1.02855, 0, 1.05, 62302, sourcebus, 0, 1.01638, 0, 1.04075, x_69478_1, x_14836
5346, 0, 1.02672, 0, 1.05, 62302, sourcebus, 0, 1.01555, 0, 1.03983, x_69478_1, x_14836
5347, 0, 1.02454, 0, 1.05, 62302, sourcebus, 0, 1.0145, 0, 1.03864, x_69478_1, x_14836
5348, 0, 1.02069, 0, 1.05, 62302, sourcebus, 0, 1.01205, 0, 1.03659, x_39754_1, x_14836
5349, 0, 1.01964, 0, 1.05, 62302, sourcebus, 0, 1.01054, 0, 1.03599, x_39754_1, x_14836
5350, 0, 1.01962, 0, 1.05, 62302, sourcebus, 0, 1.01048, 0, 1.03594, x_39754_1, x_14836
5351, 0, 1.01976, 0, 1.05, 62302, sourcebus, 0, 1.01066, 0, 1.036, x_39754_1, x_14836
5352, 0, 1.02154, 0, 1.05, 62302, sourcebus, 0, 1.01308, 0, 1.03689, x_39754_1, x_14836
5353, 0, 1.02404, 0, 1.05, 62302, sourcebus, 0, 1.01654, 0, 1.03821, x_39754_1, x_14836
5354, 0, 1.02459, 0, 1.05, 62302, sourcebus, 0, 1.01731, 0, 1.0385, x_39754_1, x_14836
5355, 0, 1.0241, 0, 1.05, 62302, sourcebus, 0, 1.01664, 0, 1.03826, x_39754_1, x_14836
5356, 0, 1.02332, 0, 1.05, 62302, sourcebus, 0, 1.01558, 0, 1.03786, x_39754_1, x_14836
5357, 0, 1.02217, 0, 1.05, 62302, sourcebus, 0, 1.014, 0, 1.03727, x_39754_1, x_14836
5358, 0, 1.02093, 0, 1.05, 62302, sourcebus, 0, 1.01232, 0, 1.03664, x_39754_1, x_14836
5359, 0, 1.01765, 0, 1.05, 62302, sourcebus, 0, 1.00785, 0, 1.03497, x_39754_1, x_14836
5360, 0, 1.0151, 0, 1.05, 62302, sourcebus, 0, 1.00438, 0, 1.03369, x_39754_1, x_14836
5361, 0, 1.01227, 0, 1.05, 62302, sourcebus, 0, 1.00054, 0, 1.03227, x_39754_1, x_14836
5362, 0, 1.01298, 0, 1.05, 62302, sourcebus, 0, 1.00161, 0, 1.03273, x_39754_1, x_14836
5363, 0, 1.01535, 0, 1.05, 62302, sourcebus, 0, 1.00482, 0, 1.03398, x_6568_1, x_14836
5364, 0, 1.01779, 0, 1.05, 62302, sourcebus, 0, 1.0074, 0, 1.03525, x_6568_1, x_14836
5365, 0, 1.02034, 0, 1.05, 62302, sourcebus, 0, 1.00979, 0, 1.0366, x_6568_1, x_14836
5366, 0, 1.02187, 0, 1.05, 62302, sourcebus, 0, 1.01165, 0, 1.03738, x_69478_1, x_14836
5367, 0, 1.02344, 0, 1.05, 62302, sourcebus, 0, 1.01247, 0, 1.03816, x_69478_1, x_14836
5368, 0, 1.02365, 0, 1.05, 62302, sourcebus, 0, 1.01243, 0, 1.03827, x_69478_1, x_14836
5369, 0, 1.02313, 0, 1.05, 62302, sourcebus, 0, 1.01222, 0, 1.03794, x_69478_1, x_14836
5370, 0, 1.02369, 0, 1.05, 62302, sourcebus, 0, 1.0134, 0, 1.03822, x_69478_1, x_14836
5371, 0, 1.02111, 0, 1.05, 62302, sourcebus, 0, 1.01224, 0, 1.03685, x_69478_1, x_14836
5372, 0, 1.01833, 0, 1.05, 62302, sourcebus, 0, 1.00875, 0, 1.03532, x_39754_1, x_14836
5373, 0, 1.01875, 0, 1.05, 62302, sourcebus, 0, 1.00929, 0, 1.0355, x_39754_1, x_14836
5374, 0, 1.01868, 0, 1.05, 62302, sourcebus, 0, 1.00913, 0, 1.0354, x_39754_1, x_14836
5375, 0, 1.0194, 0, 1.05, 62302, sourcebus, 0, 1.01012, 0, 1.03577, x_39754_1, x_14836
5376, 0, 1.02064, 0, 1.05, 62302, sourcebus, 0, 1.01181, 0, 1.0364, x_39754_1, x_14836
5377, 0, 1.02162, 0, 1.05, 62302, sourcebus, 0, 1.0132, 0, 1.03694, x_39754_1, x_14836
5378, 0, 1.02259, 0, 1.05, 62302, sourcebus, 0, 1.01455, 0, 1.03746, x_39754_1, x_14836
5379, 0, 1.02181, 0, 1.05, 62302, sourcebus, 0, 1.01346, 0, 1.03704, x_39754_1, x_14836
5380, 0, 1.02127, 0, 1.05, 62302, sourcebus, 0, 1.01272, 0, 1.03676, x_39754_1, x_14836
5381, 0, 1.0208, 0, 1.05, 62302, sourcebus, 0, 1.01209, 0, 1.03654, x_39754_1, x_14836
5382, 0, 1.01979, 0, 1.05, 62302, sourcebus, 0, 1.01078, 0, 1.03607, x_39754_1, x_14836
5383, 0, 1.01764, 0, 1.05, 62302, sourcebus, 0, 1.00784, 0, 1.03498, x_39754_1, x_14836
5384, 0, 1.0146, 0, 1.05, 62302, sourcebus, 0, 1.00369, 0, 1.03342, x_39754_1, x_14836
5385, 0, 1.01027, 0, 1.05, 62302, sourcebus, 0, 0.997748, 0, 1.03117, x_39754_1, x_14836
5386, 0, 1.01307, 0, 1.05, 62302, sourcebus, 0, 1.00163, 0, 1.03268, x_39754_1, x_14836
5387, 0, 1.01681, 0, 1.05, 62302, sourcebus, 0, 1.00686, 0, 1.03472, x_39754_1, x_14836
5388, 0, 1.0196, 0, 1.05, 62302, sourcebus, 0, 1.00925, 0, 1.03619, x_69478_1, x_14836
5389, 0, 1.01966, 0, 1.05, 62302, sourcebus, 0, 1.00928, 0, 1.03623, x_69478_1, x_14836
5390, 0, 1.02132, 0, 1.05, 62302, sourcebus, 0, 1.0107, 0, 1.0371, x_69478_1, x_14836
5391, 0, 1.02189, 0, 1.05, 62302, sourcebus, 0, 1.01117, 0, 1.03741, x_69478_1, x_14836
5392, 0, 1.02324, 0, 1.05, 62302, sourcebus, 0, 1.0124, 0, 1.03807, x_69478_1, x_14836
5393, 0, 1.02341, 0, 1.05, 62302, sourcebus, 0, 1.0128, 0, 1.03811, x_69478_1, x_14836
5394, 0, 1.02193, 0, 1.05, 62302, sourcebus, 0, 1.01227, 0, 1.03734, x_69478_1, x_14836
5395, 0, 1.01849, 0, 1.05, 62302, sourcebus, 0, 1.00911, 0, 1.03553, x_39754_1, x_14836
5396, 0, 1.01441, 0, 1.05, 62302, sourcebus, 0, 1.00349, 0, 1.03338, x_39754_1, x_14836
5397, 0, 1.01274, 0, 1.05, 62302, sourcebus, 0, 1.00114, 0, 1.03246, x_39754_1, x_14836
5398, 0, 1.01374, 0, 1.05, 62302, sourcebus, 0, 1.00245, 0, 1.03292, x_39754_1, x_14836
5399, 0, 1.0156, 0, 1.05, 62302, sourcebus, 0, 1.00497, 0, 1.03385, x_39754_1, x_14836
5400, 0, 1.01778, 0, 1.05, 62302, sourcebus, 0, 1.00797, 0, 1.03497, x_39754_1, x_14836
5401, 0, 1.01976, 0, 1.05, 62302, sourcebus, 0, 1.0107, 0, 1.03602, x_39754_1, x_14836
5402, 0, 1.01957, 0, 1.05, 62302, sourcebus, 0, 1.01045, 0, 1.03592, x_39754_1, x_14836
5403, 0, 1.01896, 0, 1.05, 62302, sourcebus, 0, 1.00963, 0, 1.03563, x_39754_1, x_14836
5404, 0, 1.0182, 0, 1.05, 62302, sourcebus, 0, 1.00859, 0, 1.03524, x_39754_1, x_14836
5405, 0, 1.01681, 0, 1.05, 62302, sourcebus, 0, 1.00671, 0, 1.03454, x_39754_1, x_14836
5406, 0, 1.01374, 0, 1.05, 62302, sourcebus, 0, 1.00253, 0, 1.03298, x_39754_1, x_14836
5407, 0, 1.00718, 0, 1.05, 62302, sourcebus, 0, 0.993505, 0, 1.02953, x_39754_1, x_14836
5408, 0, 1.00596, 0, 1.05, 62302, sourcebus, 0, 0.99179, 0, 1.02886, x_39754_1, x_14836
5409, 0, 1.00853, 0, 1.05, 62302, sourcebus, 0, 0.995406, 0, 1.03028, x_39754_1, x_14836
5410, 0, 1.01165, 0, 1.05, 62302, sourcebus, 0, 0.999691, 0, 1.03193, x_39754_1, x_14836
5411, 0, 1.01468, 0, 1.05, 62302, sourcebus, 0, 1.00382, 0, 1.03348, x_39754_1, x_14836
5412, 0, 1.01704, 0, 1.05, 62302, sourcebus, 0, 1.00705, 0, 1.0347, x_39754_1, x_14836
5413, 0, 1.01935, 0, 1.05, 62302, sourcebus, 0, 1.01023, 0, 1.03591, x_39754_1, x_14836
5414, 0, 1.02147, 0, 1.05, 62302, sourcebus, 0, 1.01313, 0, 1.037, x_39754_1, x_14836
5415, 0, 1.02365, 0, 1.05, 62302, sourcebus, 0, 1.01589, 0, 1.03816, x_6568_1, x_14836
5416, 0, 1.026, 0, 1.05, 62302, sourcebus, 0, 1.01788, 0, 1.0394, x_69478_1, x_14836
5417, 0, 1.02515, 0, 1.05, 62302, sourcebus, 0, 1.01755, 0, 1.03893, x_6568_1, x_14836
5418, 0, 1.02268, 0, 1.05, 62302, sourcebus, 0, 1.01434, 0, 1.03765, x_6568_1, x_14836
5419, 0, 1.01754, 0, 1.05, 62302, sourcebus, 0, 1.00775, 0, 1.03495, x_39754_1, x_14836
5420, 0, 1.01403, 0, 1.05, 62302, sourcebus, 0, 1.0029, 0, 1.0331, x_39754_1, x_14836
5421, 0, 1.01283, 0, 1.05, 62302, sourcebus, 0, 1.00124, 0, 1.03247, x_39754_1, x_14836
5422, 0, 1.01263, 0, 1.05, 62302, sourcebus, 0, 1.00096, 0, 1.03235, x_39754_1, x_14836
5423, 0, 1.01394, 0, 1.05, 62302, sourcebus, 0, 1.0027, 0, 1.03299, x_39754_1, x_14836
5424, 0, 1.01743, 0, 1.05, 62302, sourcebus, 0, 1.00752, 0, 1.03482, x_39754_1, x_14836
5425, 0, 1.02014, 0, 1.05, 62302, sourcebus, 0, 1.01124, 0, 1.03623, x_39754_1, x_14836
5426, 0, 1.02059, 0, 1.05, 62302, sourcebus, 0, 1.01187, 0, 1.03648, x_39754_1, x_14836
5427, 0, 1.02026, 0, 1.05, 62302, sourcebus, 0, 1.01144, 0, 1.03632, x_39754_1, x_14836
5428, 0, 1.01846, 0, 1.05, 62302, sourcebus, 0, 1.009, 0, 1.03542, x_39754_1, x_14836
5429, 0, 1.01783, 0, 1.05, 62302, sourcebus, 0, 1.00811, 0, 1.03507, x_39754_1, x_14836
5430, 0, 1.01616, 0, 1.05, 62302, sourcebus, 0, 1.00584, 0, 1.03422, x_39754_1, x_14836
5431, 0, 1.01136, 0, 1.05, 62302, sourcebus, 0, 0.999194, 0, 1.03167, x_39754_1, x_14836
5432, 0, 1.00966, 0, 1.05, 62302, sourcebus, 0, 0.996818, 0, 1.03075, x_39754_1, x_14836
5433, 0, 1.01492, 0, 1.05, 62302, sourcebus, 0, 1.00418, 0, 1.03362, x_39754_1, x_14836
5434, 0, 1.01848, 0, 1.05, 62302, sourcebus, 0, 1.00815, 0, 1.03555, x_6568_1, x_14836
5435, 0, 1.02003, 0, 1.05, 62302, sourcebus, 0, 1.01025, 0, 1.03634, x_6568_1, x_14836
5436, 0, 1.02298, 0, 1.05, 62302, sourcebus, 0, 1.01514, 0, 1.03781, x_6568_1, x_14836
5437, 0, 1.02498, 0, 1.05, 62302, sourcebus, 0, 1.01744, 0, 1.03881, x_69478_1, x_14836
5438, 0, 1.027, 0, 1.05, 62302, sourcebus, 0, 1.01937, 0, 1.03991, x_6568_1, x_14836
5439, 0, 1.02829, 0, 1.05, 62302, sourcebus, 0, 1.02008, 0, 1.04059, x_69478_1, x_14836
5440, 0, 1.02823, 0, 1.05, 62302, sourcebus, 0, 1.02004, 0, 1.04056, x_69478_1, x_14836
5441, 0, 1.02792, 0, 1.05, 62302, sourcebus, 0, 1.0199, 0, 1.04037, x_69478_1, x_14836
5442, 0, 1.02585, 0, 1.05, 62302, sourcebus, 0, 1.01832, 0, 1.0393, x_6568_1, x_14836
5443, 0, 1.02216, 0, 1.05, 62302, sourcebus, 0, 1.01406, 0, 1.03733, x_39754_1, x_14836
5444, 0, 1.01993, 0, 1.05, 62302, sourcebus, 0, 1.01094, 0, 1.03612, x_39754_1, x_14836
5445, 0, 1.01833, 0, 1.05, 62302, sourcebus, 0, 1.00871, 0, 1.03526, x_39754_1, x_14836
5446, 0, 1.01908, 0, 1.05, 62302, sourcebus, 0, 1.00973, 0, 1.03563, x_39754_1, x_14836
5447, 0, 1.02286, 0, 1.05, 62302, sourcebus, 0, 1.01494, 0, 1.03761, x_39754_1, x_14836
5448, 0, 1.02714, 0, 1.05, 62302, sourcebus, 0, 1.02083, 0, 1.03983, x_39754_1, x_14836
5449, 0, 1.03011, 0, 1.05, 62302, sourcebus, 0, 1.02421, 0, 1.04137, x_69478_1, x_14836
5450, 0, 1.03107, 0, 1.05, 62302, sourcebus, 0, 1.02452, 0, 1.04187, x_69478_1, x_14836
5451, 0, 1.03062, 0, 1.05, 62302, sourcebus, 0, 1.02393, 0, 1.04164, x_69478_1, x_14836
5452, 0, 1.02947, 0, 1.05, 62302, sourcebus, 0, 1.0228, 0, 1.04105, x_69478_1, x_14836
5453, 0, 1.02772, 0, 1.05, 62302, sourcebus, 0, 1.02084, 0, 1.04014, x_69478_1, x_14836
5454, 0, 1.0241, 0, 1.05, 62302, sourcebus, 0, 1.01664, 0, 1.03826, x_39754_1, x_14836
5455, 0, 1.01768, 0, 1.05, 62302, sourcebus, 0, 1.00778, 0, 1.0349, x_39754_1, x_14836
5456, 0, 1.01443, 0, 1.05, 62302, sourcebus, 0, 1.00333, 0, 1.03323, x_39754_1, x_14836
5457, 0, 1.01458, 0, 1.05, 62302, sourcebus, 0, 1.0036, 0, 1.03338, x_39754_1, x_14836
5458, 0, 1.01475, 0, 1.05, 62302, sourcebus, 0, 1.0039, 0, 1.03354, x_39754_1, x_14836
5459, 0, 1.01378, 0, 1.05, 62302, sourcebus, 0, 1.00256, 0, 1.03304, x_39754_1, x_14836
5460, 0, 1.01418, 0, 1.05, 62302, sourcebus, 0, 1.00312, 0, 1.03325, x_39754_1, x_14836
5461, 0, 1.01416, 0, 1.05, 62302, sourcebus, 0, 1.0031, 0, 1.03325, x_39754_1, x_14836
5462, 0, 1.01521, 0, 1.05, 62302, sourcebus, 0, 1.00458, 0, 1.03383, x_39754_1, x_14836
5463, 0, 1.01523, 0, 1.05, 62302, sourcebus, 0, 1.00461, 0, 1.03384, x_39754_1, x_14836
5464, 0, 1.0143, 0, 1.05, 62302, sourcebus, 0, 1.00332, 0, 1.03336, x_39754_1, x_14836
5465, 0, 1.01173, 0, 1.05, 62302, sourcebus, 0, 0.999797, 0, 1.03201, x_39754_1, x_14836
5466, 0, 1.00877, 0, 1.05, 62302, sourcebus, 0, 0.995691, 0, 1.03042, x_39754_1, x_14836
5467, 0, 1.00455, 0, 1.05, 62302, sourcebus, 0, 0.989847, 0, 1.02815, x_39754_1, x_14836
5468, 0, 1.00185, 0, 1.05, 62302, sourcebus, 0, 0.98609, 0, 1.02668, x_39754_1, x_14836
5469, 0, 1.00141, 0, 1.05, 62302, sourcebus, 0, 0.985403, 0, 1.02637, x_39754_1, x_14836
5470, 0, 1.00251, 0, 1.05, 62302, sourcebus, 0, 0.986898, 0, 1.02692, x_39754_1, x_14836
5471, 0, 1.00532, 0, 1.05, 62302, sourcebus, 0, 0.990715, 0, 1.02835, x_39754_1, x_14836
5472, 0, 1.0098, 0, 1.05, 62302, sourcebus, 0, 0.996893, 0, 1.03071, x_39754_1, x_14836
5473, 0, 1.01274, 0, 1.05, 62302, sourcebus, 0, 1.0009, 0, 1.03222, x_39754_1, x_14836
5474, 0, 1.01459, 0, 1.05, 62302, sourcebus, 0, 1.00347, 0, 1.03322, x_39754_1, x_14836
5475, 0, 1.01435, 0, 1.05, 62302, sourcebus, 0, 1.00315, 0, 1.0331, x_39754_1, x_14836
5476, 0, 1.01347, 0, 1.05, 62302, sourcebus, 0, 1.00196, 0, 1.03266, x_39754_1, x_14836
5477, 0, 1.01166, 0, 1.05, 62302, sourcebus, 0, 0.999473, 0, 1.03172, x_39754_1, x_14836
5478, 0, 1.00768, 0, 1.05, 62302, sourcebus, 0, 0.994027, 0, 1.02965, x_39754_1, x_14836
5479, 0, 1.00109, 0, 1.05, 62302, sourcebus, 0, 0.98504, 0, 1.02625, x_39754_1, x_14836
5480, 0, 0.999701, 0, 1.05, 62302, sourcebus, 0, 0.983229, 0, 1.02561, x_39754_1, x_14836
5481, 0, 1.00291, 0, 1.05, 62302, sourcebus, 0, 0.987739, 0, 1.02741, x_39754_1, x_14836
5482, 0, 1.00808, 0, 1.05, 62302, sourcebus, 0, 0.994892, 0, 1.03018, x_39754_1, x_14836
5483, 0, 1.01207, 0, 1.05, 62302, sourcebus, 0, 1.00037, 0, 1.03228, x_39754_1, x_14836
5484, 0, 1.01475, 0, 1.05, 62302, sourcebus, 0, 1.00354, 0, 1.03371, x_6568_1, x_14836
5485, 0, 1.01777, 0, 1.05, 62302, sourcebus, 0, 1.00666, 0, 1.03529, x_6568_1, x_14836
5486, 0, 1.02077, 0, 1.05, 62302, sourcebus, 0, 1.00969, 0, 1.03687, x_69478_1, x_14836
5487, 0, 1.02328, 0, 1.05, 62302, sourcebus, 0, 1.01157, 0, 1.03815, x_69478_1, x_14836
5488, 0, 1.02365, 0, 1.05, 62302, sourcebus, 0, 1.01158, 0, 1.03832, x_69478_1, x_14836
5489, 0, 1.02389, 0, 1.05, 62302, sourcebus, 0, 1.01192, 0, 1.03834, x_69478_1, x_14836
5490, 0, 1.02193, 0, 1.05, 62302, sourcebus, 0, 1.0112, 0, 1.03729, x_69478_1, x_14836
5491, 0, 1.01713, 0, 1.05, 62302, sourcebus, 0, 1.00716, 0, 1.03476, x_39754_1, x_14836
5492, 0, 1.01241, 0, 1.05, 62302, sourcebus, 0, 1.00064, 0, 1.03226, x_39754_1, x_14836
5493, 0, 1.01148, 0, 1.05, 62302, sourcebus, 0, 0.999278, 0, 1.03169, x_39754_1, x_14836
5494, 0, 1.01115, 0, 1.05, 62302, sourcebus, 0, 0.998801, 0, 1.03149, x_39754_1, x_14836
5495, 0, 1.01254, 0, 1.05, 62302, sourcebus, 0, 1.00072, 0, 1.03222, x_39754_1, x_14836
5496, 0, 1.01569, 0, 1.05, 62302, sourcebus, 0, 1.00502, 0, 1.03382, x_39754_1, x_14836
5497, 0, 1.01752, 0, 1.05, 62302, sourcebus, 0, 1.0075, 0, 1.03475, x_39754_1, x_14836
5498, 0, 1.01832, 0, 1.05, 62302, sourcebus, 0, 1.00861, 0, 1.03518, x_39754_1, x_14836
5499, 0, 1.01819, 0, 1.05, 62302, sourcebus, 0, 1.00846, 0, 1.03514, x_39754_1, x_14836
5500, 0, 1.01796, 0, 1.05, 62302, sourcebus, 0, 1.00814, 0, 1.03502, x_39754_1, x_14836
5501, 0, 1.01706, 0, 1.05, 62302, sourcebus, 0, 1.00691, 0, 1.03457, x_39754_1, x_14836
5502, 0, 1.01434, 0, 1.05, 62302, sourcebus, 0, 1.00319, 0, 1.03316, x_39754_1, x_14836
5503, 0, 1.01001, 0, 1.05, 62302, sourcebus, 0, 0.997332, 0, 1.03098, x_39754_1, x_14836
5504, 0, 1.00843, 0, 1.05, 62302, sourcebus, 0, 0.99517, 0, 1.03017, x_39754_1, x_14836
5505, 0, 1.0105, 0, 1.05, 62302, sourcebus, 0, 0.998121, 0, 1.03136, x_39754_1, x_14836
5506, 0, 1.01474, 0, 1.05, 62302, sourcebus, 0, 1.00402, 0, 1.03368, x_6568_1, x_14836
5507, 0, 1.01865, 0, 1.05, 62302, sourcebus, 0, 1.0077, 0, 1.03571, x_69478_1, x_14836
5508, 0, 1.02152, 0, 1.05, 62302, sourcebus, 0, 1.00968, 0, 1.03721, x_69478_1, x_14836
5509, 0, 1.02365, 0, 1.05, 62302, sourcebus, 0, 1.01131, 0, 1.03838, x_69478_1, x_14836
5510, 0, 1.02574, 0, 1.05, 62302, sourcebus, 0, 1.01303, 0, 1.03943, x_69478_1, x_14836
5511, 0, 1.02647, 0, 1.05, 62302, sourcebus, 0, 1.01336, 0, 1.0398, x_69478_1, x_14836
5512, 0, 1.02832, 0, 1.05, 62302, sourcebus, 0, 1.01504, 0, 1.04074, x_69478_1, x_14836
5513, 0, 1.02678, 0, 1.05, 62302, sourcebus, 0, 1.01434, 0, 1.03991, x_69478_1, x_14836
5514, 0, 1.02449, 0, 1.05, 62302, sourcebus, 0, 1.01297, 0, 1.03868, x_69478_1, x_14836
5515, 0, 1.02322, 0, 1.05, 62302, sourcebus, 0, 1.01272, 0, 1.038, x_69478_1, x_14836
5516, 0, 1.02056, 0, 1.05, 62302, sourcebus, 0, 1.01103, 0, 1.03659, x_69478_1, x_14836
5517, 0, 1.0216, 0, 1.05, 62302, sourcebus, 0, 1.01294, 0, 1.03704, x_69478_1, x_14836
5518, 0, 1.02089, 0, 1.05, 62302, sourcebus, 0, 1.01222, 0, 1.0366, x_39754_1, x_14836
5519, 0, 1.02285, 0, 1.05, 62302, sourcebus, 0, 1.0149, 0, 1.0376, x_39754_1, x_14836
5520, 0, 1.02477, 0, 1.05, 62302, sourcebus, 0, 1.01758, 0, 1.03862, x_39754_1, x_14836
5521, 0, 1.02703, 0, 1.05, 62302, sourcebus, 0, 1.02065, 0, 1.03975, x_39754_1, x_14836
5522, 0, 1.02878, 0, 1.05, 62302, sourcebus, 0, 1.02205, 0, 1.04066, x_69478_1, x_14836
5523, 0, 1.02929, 0, 1.05, 62302, sourcebus, 0, 1.02212, 0, 1.04095, x_69478_1, x_14836
5524, 0, 1.02883, 0, 1.05, 62302, sourcebus, 0, 1.02159, 0, 1.04071, x_69478_1, x_14836
5525, 0, 1.02835, 0, 1.05, 62302, sourcebus, 0, 1.02096, 0, 1.04047, x_69478_1, x_14836
5526, 0, 1.02702, 0, 1.05, 62302, sourcebus, 0, 1.01966, 0, 1.03979, x_69478_1, x_14836
5527, 0, 1.02493, 0, 1.05, 62302, sourcebus, 0, 1.01675, 0, 1.03879, x_69478_1, x_14836
